videoID,channelID,day,views
bp_dmltPLIw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,119
bp_dmltPLIw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,545
bp_dmltPLIw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,593
bp_dmltPLIw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,603
bp_dmltPLIw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,412
bp_dmltPLIw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,316
bp_dmltPLIw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,274
bp_dmltPLIw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,379
bp_dmltPLIw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,191
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,57
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,84
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,78
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,89
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,158
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,171
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,202
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,161
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,128
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,126
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,133
9T8lLtlZ8Xs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,141
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,98
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,81
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,76
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,78
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,73
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,82
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,89
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,81
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,94
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,90
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,115
xvsvhlVxtag,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,91
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,58
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,41
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,55
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,58
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,54
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,61
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,112
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,75
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,49
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,63
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,59
fYrfHkWDKdE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,67
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,2697
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,1985
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,1492
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,1096
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,645
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,621
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,513
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,382
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,311
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,216
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,170
AzGbxQzmViQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,86
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,1191
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,1366
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,1429
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,1288
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,1770
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,2431
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,2663
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,2755
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,2674
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,3091
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,3114
W3OXnUnxUsM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,2791
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,131
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,95
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,117
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,117
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,121
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,128
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,142
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,120
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,132
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,132
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,111
0u_WxTbp_Ww,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,134
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,48
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,59
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,71
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,56
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,60
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,51
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,54
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,60
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,55
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,85
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,60
q8aqVh-LJYA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,66
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,36
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,29
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,29
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,20
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,40
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,41
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,51
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,28
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,26
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,29
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,26
a4ve3jPr5AM,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,42
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,24
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,33
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,39
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,32
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,45
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,28
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,23
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,31
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,17
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,28
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,28
Az0MsQU3n5M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,40
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,22
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,25
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,28
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,13
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,34
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,28
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,40
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,42
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,25
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,24
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,27
2HUZ_2D0zpI,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,28
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,11
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,12
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,14
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,20
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,26
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,23
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,33
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,32
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,13
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,14
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,14
hQ9F_s9_S-c,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,14
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,13
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,15
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,16
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,14
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,37
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,19
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,28
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,33
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,21
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,16
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,16
s46RCokXvWw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,11
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,85
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,39
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,72
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,51
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,48
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,57
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,57
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,52
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,79
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,49
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,42
bplidaIbbAY,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,51
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,135
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,101
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,96
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,126
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,111
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,121
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,151
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,152
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,127
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,134
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,149
qa9_21TNt2g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,169
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,788
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,864
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,789
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,1237
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,878
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,1079
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,1177
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,1377
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,1429
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,1452
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,1853
ddQliqqf6-g,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,1548
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,257
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,242
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,264
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,263
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,235
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,267
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,253
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,268
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,230
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,242
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,258
tCmC0XOKO5Q,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,255
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,152
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,135
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,134
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,181
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,106
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,123
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,147
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,173
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,144
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,139
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,146
dGJbIfjzMQk,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,161
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,22
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,32
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,34
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,29
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,24
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,22
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,26
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,30
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,16
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,20
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,22
2NAp1q_5YZs,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,19
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,23
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,20
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,17
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,29
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,19
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,17
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,29
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,15
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,30
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,25
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,22
d6SpOy0IGHU,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,23
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,45
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,41
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,62
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,50
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,49
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,68
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,56
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,56
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,44
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,41
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,41
A-ro3IQDWAA,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,39
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,57
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,50
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,64
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,72
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,72
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,70
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,72
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,55
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,59
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,54
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,58
GMIbZ2k_OtQ,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,71
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,113
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,129
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,139
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,147
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,168
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,232
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,180
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,161
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,117
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,142
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,175
XRlY6i42S9M,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,161
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,7
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,13
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,6
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,8
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,14
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,9
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,9
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,10
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,9
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,15
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,3
Fl5YDriOkmw,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,7
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,186
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,189
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,200
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,201
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,217
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,231
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-09,224
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-10,218
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-11,215
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-12,189
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-13,193
7F_A4gMxsfE,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-14,210
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-03,7
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-04,9
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-05,5
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-06,4
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-07,6
K2A8aqHvA54,UC-9b7aDP6ZN0coj9-xFnrtw,2022-03-08,4
